id	name	colorfulness	alpha	hueCount	maxSaliencyCount	compositionalBalance	depthOfField	saliencyDisparity	spatialEdgeDistributionArea	entropyComplexity	nbWhiteFrames	nbFades	nbSceneCuts	asymmetry_env	flatness	zcr	colorStrength	colorRawEnergy
4824	ACCEDE04824.mp4	31.015303	31	40	0.08962	0.072469	0.890961	0.220554	0.911956	10.157845	0	1	1	222.190304	0	0.06354	0.0531	15.182422
4825	ACCEDE04825.mp4	14.904536	98	87	0.002143	0.120091	16.81679	0.091468	0.881395	9.493891	0	2	4	198.750769	0	0.062917	0.023928	76.199208
4826	ACCEDE04826.mp4	32.136803	90	111	0.002213	0.243012	85.728859	0.063546	0.917118	12.307285	0	0	1	200.143468	0	0.06628	0.051836	42.172871
4827	ACCEDE04827.mp4	28.861004	88	77	0.002387	1.002474	73.514893	0.092446	0.912389	8.515709	0	0	2	315.832059	0	0.033437	0.047037	55.581444
4828	ACCEDE04828.mp4	28.906494	59	99	0.006695	0.220108	79.65937	0.117776	0.923962	9.528618	0	0	0	297.593803	0	0.038279	0.048571	37.315955
4829	ACCEDE04829.mp4	37.936501	79	67	0.002926	1.051597	73.733109	0.125824	0.898093	8.8542	0	0	2	286.440396	0	0.047177	0.056249	61.537944
4830	ACCEDE04830.mp4	48.109882	21	33	0.00413	1.009024	67.000946	0.06593	0.867042	13.478265	0	1	1	211.919476	0	0.045779	0.067645	8.638987
4831	ACCEDE04831.mp4	18.981064	33	47	0.000802	0.889407	33.335129	0.028952	0.907003	8.295489	0	0	1	141.387671	0	0.071818	0.033435	48.454863
4832	ACCEDE04832.mp4	12.91613	34	49	0.312675	0.43625	7.519131	0.224083	0.909131	10.396226	0	0	0	203.278156	0	0.044618	0.026222	41.803569
4833	ACCEDE04833.mp4	30.937666	0	65	0.008837	1.128728	101.107666	0.131516	0.799259	13.205978	0	0	3	545.519526	0	0.028529	0.055894	106.846028
4834	ACCEDE04834.mp4	11.073359	56	22	0.014911	0.189054	1.131034	0.13475	0.877928	9.538116	0	1	1	310.918026	0	0.036729	0.020546	14.617461
4835	ACCEDE04835.mp4	15.866302	39	31	0.003545	0.027779	0.102839	0.054469	0.896275	10.499798	0	1	1	330.160481	0	0.032834	0.030392	31.192746
4836	ACCEDE04836.mp4	23.486757	24	45	0.005831	0.41084	0.599362	0.10759	0.901474	6.379552	0	0	2	248.202286	0	0.060625	0.031227	74.180014
4837	ACCEDE04837.mp4	10.67495	104	55	0.10986	0	0	0.25705	0.911206	9.624411	0	0	0	179.661517	0	0.05763	0.021807	58.722454
4838	ACCEDE04838.mp4	7.189069	97	30	0.717736	0	0	0.284986	0.908318	8.745057	0	0	1	195.224819	0	0.036044	0.012437	55.515357
4839	ACCEDE04839.mp4	13.375033	49	40	0.388019	0.121869	0.196086	0.227359	0.881395	10.395185	0	1	1	269.016862	0	0.023666	0.022493	21.469599
4840	ACCEDE04840.mp4	15.568662	43	34	0.108861	0.072812	52.595428	0.104155	0.891326	12.164295	0	0	1	249.351602	0	0.043278	0.026827	15.645801
4841	ACCEDE04841.mp4	9.825352	36	18	0.359146	0.878552	0.878552	0.227994	0.879764	6.676326	0	0	2	133.419015	0	0.091908	0.012888	20.733402
4842	ACCEDE04842.mp4	9.052752	57	18	0.01338	0.407088	25.221498	0.188557	0.838374	12.060524	0	0	4	127.499293	0	0.088809	0.017465	14.585042
4843	ACCEDE04843.mp4	15.159414	56	32	0.031613	1.729452	33.394451	0.164608	0.896837	10.598473	0	0	6	98.293428	0	0.117437	0.028325	12.461951
4844	ACCEDE04844.mp4	12.30766	55	27	0.00913	0.287528	128.693588	0.09382	0.908727	12.718117	0	1	6	72.912856	0	0.147089	0.025242	12.917864
4845	ACCEDE04845.mp4	17.612841	43	36	0.664081	0.900142	7.094781	0.260918	0.908566	10.317517	0	3	7	114.645589	0	0.104193	0.023916	18.638872
4846	ACCEDE04846.mp4	13.887816	57	29	0.088421	0.620396	0.897093	0.100778	0.911494	10.717554	0	1	4	206.380084	0	0.079784	0.024179	11.792191
4847	ACCEDE04847.mp4	35.812286	19	55	0.004278	1.775547	124.917282	0.106257	0.904407	12.56776	0	3	2	316.429549	0	0.02896	0.05109	86.663984
4848	ACCEDE04848.mp4	24.882166	23	100	0.003276	0.732481	59.830723	0.05255	0.884559	7.410824	0	0	3	196.471953	0	0.081963	0.040902	115.983214
4849	ACCEDE04849.mp4	10.960515	44	19	0.011459	0.921016	135.016281	0.061691	0.926956	13.502741	0	0	5	82.407734	0	0.124738	0.021338	13.603782
4850	ACCEDE04850.mp4	15.016707	57	29	0.004074	1.172675	1.173244	0.023672	0.928634	9.821554	0	0	3	306.289756	0	0.037426	0.026615	11.407004
4851	ACCEDE04851.mp4	13.341024	43	29	0.13348	0.979003	4.700878	0.286488	0.890024	11.089779	0	0	3	632.068474	0	0.007449	0.03062	11.840442
4852	ACCEDE04852.mp4	19.657757	40	43	0.01111	0.653564	121.687538	0.200133	0.91933	12.723261	0	1	7	554.86907	0	0.009291	0.023362	23.422859
4853	ACCEDE04853.mp4	18.276596	5	38	0.911594	1.574249	5.573948	0.287826	0.894155	11.988525	0	0	2	132.946884	0	0.029109	0.035023	57.361491
4854	ACCEDE04854.mp4	20.535717	25	58	0.000997	0.779341	0.779594	0.00941	0.900027	9.82147	0	0	1	217.66127	0	0.057878	0.027238	67.217021
4855	ACCEDE04855.mp4	20.464575	5	48	0.99665	8.349873	24.200001	0.288034	0.88481	12.000038	0	1	2	171.876608	0	0.0777	0.03877	67.343485
4856	ACCEDE04856.mp4	17.523413	77	69	0.001609	0.531097	77	0.072992	0.891488	8.652719	0	1	2	207.165587	0	0.05261	0.025899	41.003823
4857	ACCEDE04857.mp4	18.364946	77	78	0.001546	1.108946	81.599998	0.10548	0.887705	8.666244	0	0	0	214.362273	0	0.040491	0.026626	47.793724
4858	ACCEDE04858.mp4	20.890676	41	61	0.004693	0	0	0.214388	0.901632	6.16082	0	1	1	190.728778	0	0.090116	0.028664	31.407282
4859	ACCEDE04859.mp4	24.991566	23	97	0.000156	1.437473	82.920753	0.006073	0.873925	7.205463	0	0	5	175.140585	0	0.07787	0.040241	112.850485
4860	ACCEDE04860.mp4	20.682943	41	61	0.006495	2.398608	2.398608	0.1042	0.892445	6.564754	0	0	4	202.373096	0	0.076594	0.027627	30.835698
4861	ACCEDE04861.mp4	13.499464	55	28	0.00385	2.580376	67.526657	0.029298	0.909505	8.72752	0	0	0	273.137797	0	0.033708	0.027297	23.9459
4862	ACCEDE04862.mp4	20.182455	18	52	0.0278	2.49125	60.444443	0.156925	0.899148	9.742935	0	4	5	162.129216	0	0.087436	0.02647	33.972551
4863	ACCEDE04863.mp4	13.337773	48	57	0.002396	0.995778	0.995778	0.019113	0.881241	10.736918	0	1	1	177.53864	0	0.079257	0.019554	38.199047
4864	ACCEDE04864.mp4	12.766772	39	53	0.004839	0	0	0.092968	0.918762	9.903005	0	1	1	253.888762	0	0.069868	0.020392	36.13236
4865	ACCEDE04865.mp4	13.618982	33	38	0.016213	2.559523	49.055866	0.042003	0.896855	10.406134	0	0	1	160.614228	0	0.084854	0.021978	25.314395
4866	ACCEDE04866.mp4	12.881715	39	46	0.018609	0.69824	81.512703	0.270975	0.923623	11.050968	0	0	0	182.563341	0	0.065702	0.019858	29.853886
4867	ACCEDE04867.mp4	21.555885	76	67	0.002465	0.143533	0.549987	0.100648	0.901014	10.147906	0	0	0	172.977142	0	0.074777	0.034936	96.483041
4868	ACCEDE04868.mp4	12.891577	25	43	0.014197	0.084578	79.656258	0.141927	0.930036	11.317541	0	1	2	159.618796	0	0.085601	0.019822	30.057626
4869	ACCEDE04869.mp4	23.213503	13	62	1	0	0	0.288675	0.902962	10.819011	0	0	0	170.044965	0	0.049475	0.033874	55.310895
4870	ACCEDE04870.mp4	22.828255	16	63	0.01241	0.178543	46.022408	0.040613	0.870058	9.28659	0	0	3	238.796585	0	0.047049	0.033432	97.196591
4871	ACCEDE04871.mp4	19.570335	59	56	0.041909	0.101801	3.293473	0.251124	0.922229	9.847692	0	0	1	193.528988	0	0.042499	0.033342	31.926155
4872	ACCEDE04872.mp4	12.274018	39	42	0.293154	0.11525	0.84127	0.283812	0.9159	10.775603	0	0	0	204.401745	0	0.032955	0.018574	33.192071
4873	ACCEDE04873.mp4	26.905293	29	33	0.615078	0.316879	0.329613	0.270747	0.878313	10.880244	0	0	3	418.770414	0	0.026294	0.039102	9.931333
4874	ACCEDE04874.mp4	21.304447	44	59	0.026467	0.481596	1.943935	0.197451	0.92634	10.848971	0	1	5	476.027385	0	0.018023	0.038265	50.045299
4875	ACCEDE04875.mp4	23.654173	15	38	0.001428	0.106348	49.811836	0.018489	0.896855	10.56536	0	0	2	410.988698	0	0.031007	0.050591	72.257072
4876	ACCEDE04876.mp4	19.504642	27	36	0.005068	0.441249	21.757998	0.057221	0.909542	10.655205	0	0	1	388.975508	0	0.028475	0.032797	20.803429
4877	ACCEDE04877.mp4	30.77877	24	51	0.004252	0.295307	63.979626	0.036592	0.898123	12.334011	0	0	3	472.897533	0	0.025561	0.070745	139.73982
4878	ACCEDE04878.mp4	21.870853	84	64	0.040448	0	0	0.207865	0.905279	7.836026	0	0	2	493.854471	0	0.029508	0.030141	49.69322
4879	ACCEDE04879.mp4	33.261951	32	44	0.182483	0.032748	54.102272	0.131708	0.882626	10.979708	0	1	1	296.588119	0	0.033394	0.06985	134.136586
4880	ACCEDE04880.mp4	20.056944	72	65	0.002404	0	3.646825	0.086975	0.921541	10.125051	0	0	3	256.885287	0	0.046825	0.04	22.53819
4881	ACCEDE04881.mp4	11.470093	96	30	0.04282	15.475039	24.84511	0.069676	0.902703	9.559105	0	0	0	665.508461	0	0.021452	0.009704	54.146392
4882	ACCEDE04882.mp4	30.848877	39	47	0.000271	1.063019	1.063019	0.052118	0.909043	9.381976	0	0	0	254.210157	0	0.042511	0.048656	30.244386
4883	ACCEDE04883.mp4	27.134987	33	66	0.004522	0.670844	91.771202	0.210099	0.892076	10.754821	0	1	1	277.159717	0	0.041696	0.044628	42.464415
4884	ACCEDE04884.mp4	11.460765	108	21	0.358585	0	0	0.251915	0.902389	8.967619	0	0	1	161.656858	0	0.06791	0.033767	13.402504
4885	ACCEDE04885.mp4	14.741873	97	59	0.101169	0.281924	0.04588	0.232061	0.915845	9.891181	0	0	1	196.218559	0	0.055313	0.029598	37.924509
4886	ACCEDE04886.mp4	15.991957	115	71	0.024653	0	0	0.141224	0.89053	9.556408	0	1	2	199.742858	0	0.078808	0.033993	59.043397
4887	ACCEDE04887.mp4	16.418324	100	60	0.000398	0.06412	58.44104	0.032221	0.901214	10.748735	0	1	2	125.244437	0	0.093582	0.037995	42.833639
4888	ACCEDE04888.mp4	16.852968	76	65	0.252138	0	0	0.166915	0.914873	9.451224	0	1	3	213.398677	0	0.083299	0.039299	29.152966
4889	ACCEDE04889.mp4	15.637569	75	53	0.003979	0	0	0.079862	0.916599	9.281258	0	1	2	213.188776	0	0.05769	0.037286	26.827577
4890	ACCEDE04890.mp4	30.041834	27	29	0.005576	6.853272	6.853273	0.036243	0.858237	6.014997	0	4	2	450.72568	0	0.01646	0.044102	35.528316
4891	ACCEDE04891.mp4	18.633051	196	72	0.000841	0.116694	53.286709	0.014708	0.899317	9.350263	0	5	1	346.364099	0	0.028675	0.040285	41.906005
4892	ACCEDE04892.mp4	25.121908	23	78	0.001165	0.857543	125.558472	0.075933	0.879348	11.443355	0	1	3	177.546633	0	0.065401	0.044064	108.640124
4893	ACCEDE04893.mp4	13.692893	24	51	0.004469	0.570702	0.570702	0.195253	0.90464	9.472893	0	1	4	259.509251	0	0.043865	0.023718	101.769822
4894	ACCEDE04894.mp4	24.340235	23	105	0.001965	0.576669	77.855125	0.144527	0.880652	11.30903	0	1	2	192.659234	0	0.066356	0.04712	122.861288
4895	ACCEDE04895.mp4	13.750563	40	37	0.014989	0	0	0.177712	0.919521	8.293831	0	1	1	200.280025	0	0.047638	0.018702	70.243959
4896	ACCEDE04896.mp4	17.922413	19	61	0.002979	0.344955	2.064662	0.136174	0.896585	9.947775	0	1	0	135.314261	0	0.058473	0.042604	138.404078
4897	ACCEDE04897.mp4	22.779381	19	55	0.003192	0	0	0.103098	0.88612	9.833518	0	1	0	221.257986	0	0.039787	0.05298	148.617734
4898	ACCEDE04898.mp4	23.657467	32	36	0.279948	0.15472	0.782516	0.293034	0.921106	9.801723	0	0	3	170.093782	0	0.080386	0.046509	122.46809
4899	ACCEDE04899.mp4	13.742305	27	47	0.000671	0	0	0.036176	0.901988	9.922615	0	0	1	135.259689	0	0.101082	0.018628	70.013263
4900	ACCEDE04900.mp4	26.452856	49	56	0.006519	0.137176	42.694328	0.033636	0.923204	10.441865	0	0	3	139.187618	0	0.089229	0.046331	48.261726
4901	ACCEDE04901.mp4	40.371502	122	48	0.001156	2.867445	15.331903	0.049313	0.873639	6.067472	0	1	2	330.506436	0	0.022258	0.066702	41.985733
4902	ACCEDE04902.mp4	13.183618	105	70	0.011954	0.994628	25.084211	0.080693	0.894903	10.163637	0	1	1	144.869904	0	0.068664	0.03058	50.947554
4903	ACCEDE04903.mp4	14.541394	98	81	0.979095	1.305201	1.661769	0.289457	0.911982	10.421277	0	0	1	189.471008	0	0.046116	0.027586	60.590228
4904	ACCEDE04904.mp4	14.415444	92	85	0.032723	1.172718	3.155302	0.211734	0.895193	9.978948	0	0	1	209.241761	0	0.066923	0.027618	49.86229
4905	ACCEDE04905.mp4	15.194571	98	92	0.00099	0.322094	70.710159	0.010293	0.868508	11.010371	0	1	6	264.379208	0	0.048701	0.028647	53.369813
4906	ACCEDE04906.mp4	20.570713	115	63	0.076753	0.485776	39.768562	0.308899	0.915295	12.337276	0	0	3	185.659141	0	0.062893	0.038627	69.73129
4907	ACCEDE04907.mp4	15.985664	104	59	0.002574	0.756796	10.574697	0.016572	0.872094	9.4839	0	0	2	264.818721	0	0.032086	0.028891	59.413064
4908	ACCEDE04908.mp4	18.00889	113	64	0.265059	0.228852	5.557814	0.162754	0.881615	8.537791	0	0	0	311.646273	0	0.034304	0.034535	73.457475
4909	ACCEDE04909.mp4	15.252309	96	78	0.032457	1.720749	1.720749	0.254205	0.887916	9.859781	0	1	1	291.479725	0	0.039852	0.02753	49.913731
4910	ACCEDE04910.mp4	9.489258	93	44	0.020966	0	0	0.08315	0.885775	9.090377	0	2	1	205.698072	0	0.08715	0.016759	68.162338
4911	ACCEDE04911.mp4	12.58991	23	56	0.15547	0.039907	25.559122	0.124635	0.923821	10.679976	0	1	3	133.94811	0	0.087237	0.01863	59.419547
4912	ACCEDE04912.mp4	19.989113	37	28	0.004908	0	0	0.029879	0.92418	7.852113	0	2	1	158.174278	0	0.053497	0.023621	34.127728
4913	ACCEDE04913.mp4	13.873863	17	58	0.107188	1.991089	1.991089	0.103401	0.92498	10.967806	0	1	0	112.058182	0	0.091272	0.018746	63.092952
4914	ACCEDE04914.mp4	12.73868	83	55	0.556863	0	0	0.275355	0.895193	10.427816	0	1	1	410.456721	0	0.020117	0.020426	45.132907
4915	ACCEDE04915.mp4	20.042807	82	114	0.000734	0.739049	73.02813	0.00813	0.915087	10.66763	0	0	1	171.706192	0	0.06572	0.030918	84.695084
4916	ACCEDE04916.mp4	20.687395	77	114	0.002855	0.332766	64.879471	0.017782	0.917573	11.010872	0	1	2	183.214106	0	0.059499	0.032272	84.692046
4917	ACCEDE04917.mp4	15.045455	43	131	0.075811	0.462154	55.11731	0.177078	0.875161	11.41642	0	0	2	215.21555	0	0.04569	0.028681	91.693715
4918	ACCEDE04918.mp4	19.338772	77	148	0.000775	0.580452	49.054539	0.008858	0.898952	11.165614	0	0	0	274.226967	0	0.03666	0.031221	91.970728
4919	ACCEDE04919.mp4	19.710201	24	45	0.001996	0.027335	66.978119	0.023417	0.898807	10.42191	0	1	1	159.563474	0	0.060854	0.032577	100.934239
4920	ACCEDE04920.mp4	19.38748	115	63	0.036682	0.356942	44.372406	0.060552	0.916263	12.528396	0	1	1	214.125013	0	0.04987	0.039086	61.405905
4921	ACCEDE04921.mp4	19.78091	115	58	0.036574	0.365813	48.305969	0.060466	0.916263	12.526503	0	0	2	157.367855	0	0.059547	0.040136	60.024818
4922	ACCEDE04922.mp4	20.054163	25	51	0.072718	0	0	0.211141	0.907095	8.749825	0	1	1	217.025791	0	0.0479	0.037846	82.113756
4923	ACCEDE04923.mp4	21.93919	47	57	0.002662	14.981281	21.095757	0.05419	0.907095	10.423748	0	0	6	196.613455	0	0.060236	0.029589	36.689196
4924	ACCEDE04924.mp4	19.309015	110	76	0.001545	0.44717	57.089314	0.040799	0.918969	12.157388	0	0	2	193.195999	0	0.061766	0.037884	63.068529
4925	ACCEDE04925.mp4	13.70315	109	84	0.002111	0.519439	0.619217	0.115901	0.908318	8.973145	0	0	2	168.204424	0	0.069856	0.026049	62.695509
4926	ACCEDE04926.mp4	15.083342	145	43	0.067866	0.090143	59.028667	0.278588	0.91614	11.443949	0	0	1	153.653881	0	0.076723	0.048586	25.45074
4927	ACCEDE04927.mp4	11.778107	109	49	0.01515	0	0	0.03889	0.905884	10.073359	0	1	3	181.567598	0	0.057728	0.029007	39.90473
4928	ACCEDE04928.mp4	15.916039	147	35	0.000217	1.105016	59.672268	0.005352	0.927655	9.667645	0	0	2	147.772582	0	0.075423	0.040594	31.287151
4929	ACCEDE04929.mp4	13.877929	133	46	0.00176	0	0	0.136683	0.899709	9.181255	0	0	1	164.723592	0	0.062645	0.039929	29.348038
4930	ACCEDE04930.mp4	15.262743	153	34	0.013835	0.05295	69.009079	0.150271	0.912389	9.763053	0	0	1	184.370937	0	0.072482	0.040993	27.992481
4931	ACCEDE04931.mp4	11.913173	118	42	0.001229	0.710694	0.710694	0.011286	0.90759	10.512564	0	0	1	112.855607	0	0.110279	0.036504	25.375755
4932	ACCEDE04932.mp4	13.882809	25	36	0.002263	0.707416	4.582777	0.058448	0.900249	8.042167	0	0	1	160.676922	0	0.05518	0.027666	75.734298
4933	ACCEDE04933.mp4	23.768869	48	65	0.010908	0.111864	145.317535	0.061806	0.893381	11.616175	0	0	0	372.545676	0	0.022415	0.048389	79.743657
4934	ACCEDE04934.mp4	23.830036	90	53	0.000154	0.196578	12.414243	0.003925	0.890736	8.547166	0	1	2	163.404363	0	0.065419	0.034616	48.965222
4935	ACCEDE04935.mp4	36.063774	27	32	0.011861	2.029007	114.404945	0.037063	0.904316	14.783147	0	1	3	542.874514	0	0.020749	0.056234	54.949516
4936	ACCEDE04936.mp4	8.922702	95	58	0.002233	0	0	0.052954	0.891326	7.83339	0	1	3	479.607006	0	0.017018	0.012611	72.453893
4937	ACCEDE04937.mp4	10.865446	95	58	0.015288	0.605357	0.605357	0.039108	0.847145	8.230881	0	0	1	495.255531	0	0.019898	0.013836	46.698546
4938	ACCEDE04938.mp4	11.49658	58	29	0.004434	0	0	0.067726	0.737616	7.726526	0	1	1	385.806482	0	0.023219	0.015801	17.362509
4939	ACCEDE04939.mp4	15.717405	82	74	0.00009	3.330403	47.75	0.002771	0.912928	10.422507	0	0	4	480.481857	0	0.024955	0.019858	58.1535
4940	ACCEDE04940.mp4	14.794801	93	59	0.157013	2.164609	2.164609	0.125357	0.882881	9.580138	0	0	3	553.003141	0	0.016571	0.017801	54.383265
4941	ACCEDE04941.mp4	22.512041	153	62	0.076007	0.189117	23	0.179307	0.913445	12.033938	0	0	2	456.082631	0	0.02262	0.056641	39.316914
4942	ACCEDE04942.mp4	21.214022	158	50	0.010079	2.158098	21.417892	0.231591	0.915397	11.615453	0	0	1	287.534946	0	0.046816	0.052139	40.252016
4943	ACCEDE04943.mp4	16.057169	160	76	0.214059	0.02352	13.145838	0.157605	0.918596	9.629198	0	0	4	237.265335	0	0.04466	0.035645	36.969571
4944	ACCEDE04944.mp4	33.65403	295	144	0.001519	0.478527	117.334496	0.065139	0.912229	13.245368	0	0	2	259.703714	0	0.045579	0.094975	101.371279
4945	ACCEDE04945.mp4	24.599754	6	36	0.002458	0.008305	30.098043	0.02879	0.926732	6.892817	0	0	0	360.261181	0	0.026819	0.030613	84.786805
4946	ACCEDE04946.mp4	32.389549	205	31	0.134082	0.715493	0.715493	0.257805	0.900289	9.071545	0	0	3	303.699315	0	0.038685	0.075602	9.996564
4947	ACCEDE04947.mp4	38.476715	205	21	0.004045	1.033843	36.762177	0.163979	0.911982	9.548526	0	0	2	306.573638	0	0.036284	0.104936	7.316035
4948	ACCEDE04948.mp4	38.913109	205	23	0.004395	0.643778	3.925138	0.09121	0.907084	9.066829	0	0	2	349.382389	0	0.051317	0.102442	7.2484
4949	ACCEDE04949.mp4	49.262825	202	25	0.085376	0	0	0.177031	0.89202	7.779015	0	0	2	193.169865	0	0.079537	0.1054	6.67445
4950	ACCEDE04950.mp4	24.58511	39	58	0.006322	0.043026	67.899704	0.058314	0.898093	10.947968	0	0	2	251.351321	0	0.050208	0.043934	105.627488
4951	ACCEDE04951.mp4	19.069117	17	38	0.00155	0.222041	0.307973	0.01407	0.897987	10.305527	0	0	1	105.926474	0	0.113926	0.028351	48.431506
4952	ACCEDE04952.mp4	23.211897	39	43	0.008903	0	0	0.079807	0.904108	10.126638	0	0	1	159.747779	0	0.068953	0.03429	74.138909
4953	ACCEDE04953.mp4	23.238802	17	32	0.995158	0	0	0.288306	0.904108	10.40353	0	0	1	199.335136	0	0.051522	0.032703	38.133429
4954	ACCEDE04954.mp4	19.114285	39	41	0.001858	0	0	0.030542	0.910011	8.554701	0	0	2	177.112772	0	0.055462	0.043539	118.622211
4955	ACCEDE04955.mp4	25.809607	45	53	0.002938	0.572854	0.572854	0.029209	0.915397	10.92024	0	0	2	216.748792	0	0.034982	0.055168	116.929136
4956	ACCEDE04956.mp4	13.863688	5	67	0.000509	1.870651	255	0.145274	0.871705	16.201321	0	0	0	364.232814	0	0.035842	0.032413	133.223799
4957	ACCEDE04957.mp4	32.583626	44	43	0.00062	0.379929	164.96933	0.041738	0.839842	9.707212	0	0	0	269.769344	0	0.051601	0.045369	21.377533
4958	ACCEDE04958.mp4	26.047686	21	105	0.000689	0.708573	245.091827	0.01216	0.790497	13.962888	0	0	1	236.00496	0	0.075374	0.04633	113.546531
4959	ACCEDE04959.mp4	35.209465	44	38	0.000984	0.481072	152.02977	0.014061	0.808784	9.959113	0	0	1	136.393266	0	0.086736	0.051529	23.340247
4960	ACCEDE04960.mp4	32.550579	31	55	0.000717	1.185538	255	0.010122	0.726244	13.549288	0	0	0	231.008074	0	0.073462	0.060953	112.397633
4961	ACCEDE04961.mp4	34.955154	34	44	0.001654	1.1987	240.248886	0.017009	0.787462	11.8989	0	0	4	254.875153	0	0.069869	0.054712	22.321992
4962	ACCEDE04962.mp4	33.443054	43	42	0.001937	1.716472	222.198227	0.015709	0.79405	11.069705	0	0	0	239.845466	0	0.051715	0.051338	19.894183
4963	ACCEDE04963.mp4	29.424337	34	36	0.003417	0.489384	227.700577	0.051305	0.910828	10.455397	0	0	2	193.304675	0	0.083819	0.047142	19.730579
4964	ACCEDE04964.mp4	27.938814	31	73	0.003596	2.523123	255	0.15743	0.717419	14.771791	0	0	1	169.866334	0	0.099575	0.049346	102.287333
4965	ACCEDE04965.mp4	33.557449	34	44	0.004468	0.778199	243.87236	0.03245	0.868374	13.209462	0	0	1	185.755267	0	0.077055	0.05565	21.935873
4966	ACCEDE04966.mp4	23.787354	15	43	0.000293	0.398486	92.06044	0.403464	0.927553	8.950819	0	0	0	245.556932	0	0.08576	0.048115	124.905899
4967	ACCEDE04967.mp4	13.136513	28	32	0.441823	1.257467	0.626519	0.280983	0.8835	9.371775	0	0	1	374.856312	0	0.036029	0.028593	46.112339
4968	ACCEDE04968.mp4	25.115389	24	100	0.000842	0.389767	202.397034	0.022597	0.789877	14.570812	0	0	0	210.87781	0	0.079711	0.04562	115.87128
4969	ACCEDE04969.mp4	10.710285	305	26	0.000286	0.427296	207.972473	0.009021	0.88434	13.339624	0	0	1	203.409602	0	0.068971	0.029745	101.867892
4970	ACCEDE04970.mp4	18.686798	5	36	0.000358	0.769752	221.543625	0.009494	0.825767	13.492465	0	0	0	272.465835	0	0.069537	0.03337	64.392431
4971	ACCEDE04971.mp4	28.412264	31	50	0.002233	0.832627	179.943741	0.073598	0.867137	13.153611	0	0	0	297.383536	0	0.055928	0.051645	25.883382
4972	ACCEDE04972.mp4	29.902025	31	53	0.004273	0.864922	218.176514	0.192954	0.881062	14.654625	0	0	1	243.06473	0	0.060669	0.052402	30.597257
4973	ACCEDE04973.mp4	29.985746	32	44	0.003467	0.706354	204.290848	0.104127	0.910306	13.321875	0	0	3	317.823038	0	0.044991	0.053138	24.338481
4974	ACCEDE04974.mp4	38.238064	254	31	0.000468	0.142314	232.934601	0.020671	0.412877	14.11647	0	1	2	204.575421	0	0.056467	0.089542	74.244147
4975	ACCEDE04975.mp4	25.529255	33	38	0.008671	0.209161	154.176025	0.033669	0.89882	10.776425	0	1	0	235.629728	0	0.079475	0.040769	21.939152
4976	ACCEDE04976.mp4	27.590677	34	58	0.003048	1.790202	255	0.190888	0.771116	14.116756	0	0	1	188.500425	0	0.076532	0.045855	91.277799
4977	ACCEDE04977.mp4	30.715052	41	43	0.021507	1.41186	178.491074	0.045001	0.855156	10.778014	0	0	0	226.99394	0	0.069141	0.043526	20.625845
4978	ACCEDE04978.mp4	8.516809	215	13	0.00022	0.145998	133.095383	0.139899	0.830001	11.479227	0	1	0	285.127219	0	0.044389	0.026988	53.103823
4979	ACCEDE04979.mp4	35.640194	15	64	0.011238	0	0	0.220172	0.89668	8.340365	0	0	5	757.194099	0	0.010492	0.038243	47.516959
4980	ACCEDE04980.mp4	13.44814	15	26	0.000575	0.089733	93.177589	0.008365	0.882962	10.088252	0	0	4	434.087903	0	0.012174	0.01253	50.128026
4981	ACCEDE04981.mp4	14.06858	15	25	0.002651	0.124867	117.900337	0.031868	0.890587	11.255501	0	0	1	629.363433	0	0.01301	0.013694	50.093258
4982	ACCEDE04982.mp4	14.559281	15	21	0.001327	1.997458	4.893243	0.060753	0.899845	9.597092	0	0	2	661.907029	0	0.014309	0.024552	66.360369
4983	ACCEDE04983.mp4	16.504969	15	24	0.071166	0.213877	0.699281	0.1478	0.90493	9.085529	0	0	2	624.495608	0	0.013494	0.036563	109.366537
4984	ACCEDE04984.mp4	17.681307	15	13	0.033498	0.208518	89.822929	0.068509	0.818212	7.554031	0	0	3	642.574487	0	0.015149	0.046294	127.027607
4985	ACCEDE04985.mp4	16.477427	43	61	0.001151	0.46378	222.148911	0.016788	0.801156	13.521316	0	0	1	705.516526	0	0.012101	0.023677	30.761325
4986	ACCEDE04986.mp4	16.941799	41	34	0.000481	0.145384	122.696739	0.013061	0.860419	7.952199	0	2	1	212.790247	0	0.058421	0.021699	21.876037
4987	ACCEDE04987.mp4	19.602198	41	48	0.005018	5.497813	25.633945	0.156452	0.916809	9.410709	0	0	1	209.524045	0	0.055182	0.031785	18.767531
4988	ACCEDE04988.mp4	20.356895	39	45	0.007258	0.35772	17.66564	0.056587	0.912914	9.380747	0	0	3	223.211319	0	0.046963	0.030667	22.048764
4989	ACCEDE04989.mp4	20.344217	34	33	0.000882	0.201949	135.258911	0.017295	0.862375	7.842518	0	2	1	212.078766	0	0.047314	0.026735	27.906114
4990	ACCEDE04990.mp4	17.475697	50	53	0.000616	3.514363	106.047112	0.011373	0.847406	11.436061	0	1	2	287.678495	0	0.052511	0.02686	66.51882
4991	ACCEDE04991.mp4	15.497731	82	65	0.00048	0.646296	89.948196	0.168952	0.875321	10.818513	0	2	2	216.101814	0	0.041367	0.024574	46.506837
4992	ACCEDE04992.mp4	10.657701	15	20	0.006174	0.164289	0.164289	0.073922	0.908426	9.121713	0	0	0	703.593897	0	0.011805	0.024343	58.239183
